n_elements,n_sources,snr_db,n_trials,rmse_deg,p50_deg,p90_deg,p99_deg,detection_rate,det_ci_lo,det_ci_hi
48,1,-14,1000,0.47326,0.1039,0.54068,1.95566,0.997,0.9912,0.999
48,1,-13,1000,0.42064,0.0826,0.36331,1.80823,1.0,0.9962,1.0
48,1,-12,1000,0.24869,0.0623,0.23726,0.58813,0.999,0.9944,0.9998
48,1,-11,1000,0.11855,0.0508,0.15631,0.44823,1.0,0.9962,1.0
48,1,-10,1000,0.11866,0.0487,0.14534,0.40308,1.0,0.9962,1.0
48,1,-9,1000,0.08285,0.04035,0.12948,0.27519,1.0,0.9962,1.0
48,1,-8,1000,0.07413,0.0348,0.10609,0.27697,1.0,0.9962,1.0
48,1,-7,1000,0.06373,0.0315,0.09392,0.24891,1.0,0.9962,1.0
48,1,-6,1000,0.05709,0.02715,0.0851,0.20863,1.0,0.9962,1.0
48,1,-5,1000,0.04682,0.02285,0.06868,0.17606,1.0,0.9962,1.0
48,1,-4,1000,0.04548,0.02035,0.06472,0.17433,1.0,0.9962,1.0
48,1,-3,1000,0.03888,0.0201,0.05843,0.1389,1.0,0.9962,1.0
48,1,-2,1000,0.03516,0.0166,0.05222,0.12061,1.0,0.9962,1.0
48,1,-1,1000,0.03233,0.0151,0.04234,0.12533,1.0,0.9962,1.0
48,1,0,1000,0.02698,0.0135,0.03881,0.10133,1.0,0.9962,1.0
48,1,1,1000,0.02283,0.0114,0.03432,0.08922,1.0,0.9962,1.0
48,1,2,1000,0.02148,0.01055,0.0315,0.07143,1.0,0.9962,1.0
48,1,3,1000,0.02181,0.00965,0.03121,0.08797,1.0,0.9962,1.0
48,1,4,1000,0.01864,0.0083,0.0274,0.06865,1.0,0.9962,1.0
48,1,5,1000,0.01483,0.0074,0.02291,0.05142,1.0,0.9962,1.0
48,1,6,1000,0.01317,0.0064,0.01961,0.0448,1.0,0.9962,1.0
48,1,7,1000,0.01244,0.0057,0.01832,0.0428,1.0,0.9962,1.0
48,1,8,1000,0.01124,0.0053,0.01641,0.03521,1.0,0.9962,1.0
48,1,9,1000,0.0095,0.0048,0.01431,0.03341,1.0,0.9962,1.0
48,1,10,1000,0.00806,0.004,0.0119,0.02792,1.0,0.9962,1.0
48,1,11,1000,0.00806,0.0038,0.01211,0.0292,1.0,0.9962,1.0
48,1,12,1000,0.00667,0.0032,0.0097,0.02432,1.0,0.9962,1.0
48,1,13,1000,0.00589,0.0029,0.00901,0.0176,1.0,0.9962,1.0
48,1,14,1000,0.00576,0.0027,0.0085,0.02101,1.0,0.9962,1.0
48,1,15,1000,0.00464,0.0025,0.00671,0.01691,1.0,0.9962,1.0
48,1,16,1000,0.00433,0.0021,0.00641,0.01511,1.0,0.9962,1.0
48,1,17,1000,0.00391,0.0019,0.0054,0.01441,1.0,0.9962,1.0
48,1,18,1000,0.00327,0.0016,0.005,0.0113,1.0,0.9962,1.0
48,1,19,1000,0.00306,0.0014,0.0045,0.0108,1.0,0.9962,1.0
48,1,20,1000,0.00263,0.0014,0.004,0.0092,1.0,0.9962,1.0
48,1,21,1000,0.00237,0.0012,0.00351,0.0081,1.0,0.9962,1.0
48,1,22,1000,0.00225,0.0011,0.00341,0.0077,1.0,0.9962,1.0
48,1,23,1000,0.002,0.0009,0.003,0.007,1.0,0.9962,1.0
48,1,24,1000,0.00155,0.0008,0.0025,0.0052,1.0,0.9962,1.0
48,1,25,1000,0.0015,0.0007,0.0023,0.0054,1.0,0.9962,1.0
48,1,26,1000,0.0013,0.0007,0.002,0.0044,1.0,0.9962,1.0
48,1,27,1000,0.00118,0.0006,0.0018,0.0041,1.0,0.9962,1.0
48,1,28,1000,0.00108,0.0005,0.0015,0.0039,1.0,0.9962,1.0
48,1,29,1000,0.00096,0.0005,0.0014,0.0037,1.0,0.9962,1.0
48,1,30,1000,0.00082,0.0004,0.0013,0.0028,1.0,0.9962,1.0
48,2,-15,1000,0.96632,0.1424,1.05596,4.52062,0.997,0.9912,0.999
48,2,-14,1000,0.69482,0.1055,0.67014,3.38528,0.999,0.9944,0.9998
48,2,-13,1000,0.43797,0.0886,0.36924,1.61689,0.999,0.9944,0.9998
48,2,-12,1000,0.20834,0.06695,0.24893,0.97295,1.0,0.9962,1.0
48,2,-11,1000,0.15342,0.05395,0.18855,0.57618,1.0,0.9962,1.0
48,2,-10,1000,0.09867,0.04815,0.13124,0.33054,1.0,0.9962,1.0
48,2,-9,1000,0.1479,0.0406,0.12234,0.32158,1.0,0.9962,1.0
48,2,-8,1000,0.07251,0.03685,0.1062,0.26202,1.0,0.9962,1.0
48,2,-7,1000,0.06314,0.0316,0.09472,0.22353,1.0,0.9962,1.0
48,2,-6,1000,0.05874,0.0263,0.08781,0.2147,1.0,0.9962,1.0
48,2,-5,1000,0.05359,0.0244,0.0744,0.20674,1.0,0.9962,1.0
48,2,-4,1000,0.0465,0.02165,0.06526,0.18111,1.0,0.9962,1.0
48,2,-3,1000,0.03983,0.01885,0.05891,0.13724,1.0,0.9962,1.0
48,2,-2,1000,0.03304,0.0173,0.04993,0.11384,1.0,0.9962,1.0
48,2,-1,1000,0.03066,0.0156,0.04871,0.10801,1.0,0.9962,1.0
48,2,0,1000,0.03094,0.0134,0.04421,0.10902,1.0,0.9962,1.0
48,2,1,1000,0.0241,0.0118,0.03711,0.0868,1.0,0.9962,1.0
48,2,2,1000,0.02069,0.01065,0.03183,0.07014,1.0,0.9962,1.0
48,2,3,1000,0.01899,0.0092,0.0298,0.06671,1.0,0.9962,1.0
48,2,4,1000,0.01779,0.0078,0.02691,0.0636,1.0,0.9962,1.0
48,2,5,1000,0.01567,0.0078,0.02231,0.05721,1.0,0.9962,1.0
48,2,6,1000,0.0149,0.00625,0.02101,0.05812,1.0,0.9962,1.0
48,2,7,1000,0.012,0.00605,0.0183,0.0383,1.0,0.9962,1.0
48,2,8,1000,0.01071,0.0056,0.0166,0.03741,1.0,0.9962,1.0
48,2,9,1000,0.01034,0.0047,0.0142,0.03761,1.0,0.9962,1.0
48,2,10,1000,0.00903,0.0044,0.01374,0.03112,1.0,0.9962,1.0
48,2,11,1000,0.00725,0.00365,0.0105,0.02631,1.0,0.9962,1.0
48,2,12,1000,0.00681,0.0036,0.0096,0.0251,1.0,0.9962,1.0
48,2,13,1000,0.00679,0.0032,0.00951,0.0232,1.0,0.9962,1.0
48,2,14,1000,0.00539,0.00275,0.0083,0.0192,1.0,0.9962,1.0
48,2,15,1000,0.00497,0.0023,0.0074,0.01902,1.0,0.9962,1.0
48,2,16,1000,0.00458,0.0021,0.0068,0.0171,1.0,0.9962,1.0
48,2,17,1000,0.00409,0.002,0.00581,0.01491,1.0,0.9962,1.0
48,2,18,1000,0.00361,0.0017,0.0054,0.0132,1.0,0.9962,1.0
48,2,19,1000,0.00318,0.0015,0.0044,0.012,1.0,0.9962,1.0
48,2,20,1000,0.00262,0.0013,0.004,0.0092,1.0,0.9962,1.0
48,2,21,1000,0.00253,0.0011,0.0036,0.0099,1.0,0.9962,1.0
48,2,22,1000,0.00198,0.001,0.0028,0.0072,1.0,0.9962,1.0
48,2,23,1000,0.00199,0.001,0.00291,0.00651,1.0,0.9962,1.0
48,2,24,1000,0.00179,0.0008,0.0026,0.0065,1.0,0.9962,1.0
48,2,25,1000,0.00144,0.0007,0.0022,0.0049,1.0,0.9962,1.0
48,2,26,1000,0.00131,0.0007,0.002,0.0044,1.0,0.9962,1.0
48,2,27,1000,0.0013,0.0006,0.0018,0.0043,1.0,0.9962,1.0
48,2,28,1000,0.0011,0.0006,0.0015,0.0042,1.0,0.9962,1.0
48,2,29,1000,0.00102,0.0005,0.0015,0.0036,1.0,0.9962,1.0
48,2,30,1000,0.00085,0.0004,0.0013,0.0029,1.0,0.9962,1.0
48,3,-15,1000,1.16676,0.15045,1.42404,5.40518,0.994,0.987,0.9972
48,3,-14,1000,0.92458,0.11285,0.7696,4.6054,0.996,0.9898,0.9984
48,3,-13,1000,0.70729,0.0974,0.45266,3.58988,0.999,0.9944,0.9998
48,3,-12,1000,0.37333,0.0724,0.31036,1.58095,1.0,0.9962,1.0
48,3,-11,1000,0.19532,0.062,0.21966,0.7499,1.0,0.9962,1.0
48,3,-10,1000,0.15515,0.05165,0.16985,0.40315,1.0,0.9962,1.0
48,3,-9,1000,0.10133,0.04695,0.14834,0.38683,1.0,0.9962,1.0
48,3,-8,1000,0.08283,0.0379,0.12315,0.29369,1.0,0.9962,1.0
48,3,-7,1000,0.06942,0.03525,0.10294,0.23828,1.0,0.9962,1.0
48,3,-6,1000,0.06231,0.0299,0.09686,0.20893,1.0,0.9962,1.0
48,3,-5,1000,0.07187,0.02605,0.08854,0.23692,1.0,0.9962,1.0
48,3,-4,1000,0.05817,0.02455,0.08111,0.1806,1.0,0.9962,1.0
48,3,-3,1000,0.04601,0.02345,0.07381,0.1528,1.0,0.9962,1.0
48,3,-2,1000,0.04405,0.01935,0.07162,0.14904,1.0,0.9962,1.0
48,3,-1,1000,0.03656,0.0171,0.05493,0.1284,1.0,0.9962,1.0
48,3,0,1000,0.03144,0.0155,0.04895,0.1005,1.0,0.9962,1.0
48,3,1,1000,0.02955,0.01325,0.04281,0.09349,1.0,0.9962,1.0
48,3,2,1000,0.02564,0.0124,0.03795,0.08862,1.0,0.9962,1.0
48,3,3,1000,0.02447,0.0113,0.03523,0.08681,1.0,0.9962,1.0
48,3,4,1000,0.02341,0.0095,0.0336,0.09131,1.0,0.9962,1.0
48,3,5,1000,0.01826,0.0085,0.02813,0.06361,1.0,0.9962,1.0
48,3,6,1000,0.0156,0.0076,0.0241,0.0555,1.0,0.9962,1.0
48,3,7,1000,0.01462,0.0066,0.02181,0.056,1.0,0.9962,1.0
48,3,8,1000,0.01209,0.0061,0.0189,0.04303,1.0,0.9962,1.0
48,3,9,1000,0.01145,0.0056,0.01781,0.04371,1.0,0.9962,1.0
48,3,10,1000,0.00991,0.0049,0.0152,0.0325,1.0,0.9962,1.0
48,3,11,1000,0.00934,0.0044,0.01301,0.0355,1.0,0.9962,1.0
48,3,12,1000,0.00801,0.0038,0.0124,0.0303,1.0,0.9962,1.0
48,3,13,1000,0.00738,0.0034,0.01042,0.02431,1.0,0.9962,1.0
48,3,14,1000,0.00663,0.0032,0.0105,0.0238,1.0,0.9962,1.0
48,3,15,1000,0.00568,0.00255,0.0089,0.01902,1.0,0.9962,1.0
48,3,16,1000,0.00527,0.0023,0.00801,0.0185,1.0,0.9962,1.0
48,3,17,1000,0.00457,0.0022,0.0073,0.01571,1.0,0.9962,1.0
48,3,18,1000,0.00412,0.00195,0.0063,0.0141,1.0,0.9962,1.0
48,3,19,1000,0.00352,0.0018,0.00541,0.0131,1.0,0.9962,1.0
48,3,20,1000,0.00296,0.0014,0.0049,0.0095,1.0,0.9962,1.0
48,3,21,1000,0.0028,0.0013,0.0042,0.0093,1.0,0.9962,1.0
48,3,22,1000,0.00243,0.0012,0.00351,0.0091,1.0,0.9962,1.0
48,3,23,1000,0.00262,0.0011,0.0036,0.008,1.0,0.9962,1.0
48,3,24,1000,0.00189,0.0009,0.00311,0.0062,1.0,0.9962,1.0
48,3,25,1000,0.00179,0.0009,0.0028,0.0057,1.0,0.9962,1.0
48,3,26,1000,0.00161,0.0007,0.0023,0.0051,1.0,0.9962,1.0
48,3,27,1000,0.00155,0.0007,0.0023,0.0062,1.0,0.9962,1.0
48,3,28,1000,0.00129,0.0005,0.002,0.0045,1.0,0.9962,1.0
48,3,29,1000,0.00106,0.0005,0.0016,0.0036,1.0,0.9962,1.0
48,3,30,1000,0.00099,0.0005,0.0016,0.0036,1.0,0.9962,1.0
64,1,-15,1000,0.57131,0.0986,0.69591,2.47077,1.0,0.9962,1.0
64,1,-14,1000,0.38931,0.07345,0.42814,1.54768,1.0,0.9962,1.0
64,1,-13,1000,0.2734,0.0575,0.27497,1.10379,1.0,0.9962,1.0
64,1,-12,1000,0.18782,0.0425,0.13132,0.44242,1.0,0.9962,1.0
64,1,-11,1000,0.09298,0.0355,0.10519,0.2624,1.0,0.9962,1.0
64,1,-10,1000,0.05859,0.02885,0.08812,0.21441,1.0,0.9962,1.0
64,1,-9,1000,0.04842,0.0244,0.07023,0.17765,1.0,0.9962,1.0
64,1,-8,1000,0.04763,0.0238,0.07311,0.1732,1.0,0.9962,1.0
64,1,-7,1000,0.03826,0.0191,0.06012,0.124,1.0,0.9962,1.0
64,1,-6,1000,0.03652,0.01715,0.05176,0.12994,1.0,0.9962,1.0
64,1,-5,1000,0.03223,0.0162,0.04601,0.11772,1.0,0.9962,1.0
64,1,-4,1000,0.02971,0.01425,0.04157,0.11653,1.0,0.9962,1.0
64,1,-3,1000,0.02427,0.0119,0.03521,0.08612,1.0,0.9962,1.0
64,1,-2,1000,0.02114,0.0105,0.03301,0.06665,1.0,0.9962,1.0
64,1,-1,1000,0.01872,0.0096,0.029,0.06551,1.0,0.9962,1.0
64,1,0,1000,0.01833,0.0088,0.02762,0.07041,1.0,0.9962,1.0
64,1,1,1000,0.01604,0.0076,0.02431,0.0589,1.0,0.9962,1.0
64,1,2,1000,0.01486,0.0069,0.02225,0.05083,1.0,0.9962,1.0
64,1,3,1000,0.01211,0.006,0.01802,0.0418,1.0,0.9962,1.0
64,1,4,1000,0.01162,0.0058,0.01751,0.04211,1.0,0.9962,1.0
64,1,5,1000,0.0097,0.0049,0.0147,0.03373,1.0,0.9962,1.0
64,1,6,1000,0.00871,0.0041,0.0123,0.0336,1.0,0.9962,1.0
64,1,7,1000,0.00779,0.00385,0.01141,0.0334,1.0,0.9962,1.0
64,1,8,1000,0.00658,0.0035,0.0097,0.0245,1.0,0.9962,1.0
64,1,9,1000,0.00598,0.0029,0.0089,0.021,1.0,0.9962,1.0
64,1,10,1000,0.00561,0.0027,0.0085,0.0206,1.0,0.9962,1.0
64,1,11,1000,0.00503,0.0026,0.0079,0.0172,1.0,0.9962,1.0
64,1,12,1000,0.00445,0.002,0.0068,0.01591,1.0,0.9962,1.0
64,1,13,1000,0.00411,0.002,0.00631,0.0141,1.0,0.9962,1.0
64,1,14,1000,0.00331,0.0017,0.0049,0.0122,1.0,0.9962,1.0
64,1,15,1000,0.00303,0.0014,0.0045,0.0115,1.0,0.9962,1.0
64,1,16,1000,0.00296,0.0015,0.0043,0.0101,1.0,0.9962,1.0
64,1,17,1000,0.00243,0.0012,0.0037,0.0082,1.0,0.9962,1.0
64,1,18,1000,0.00234,0.0011,0.00331,0.0086,1.0,0.9962,1.0
64,1,19,1000,0.00206,0.001,0.00291,0.0079,1.0,0.9962,1.0
64,1,20,1000,0.00178,0.0009,0.0027,0.0061,1.0,0.9962,1.0
64,1,21,1000,0.0016,0.0007,0.0024,0.0058,1.0,0.9962,1.0
64,1,22,1000,0.00131,0.00065,0.002,0.0047,1.0,0.9962,1.0
64,1,23,1000,0.00122,0.0006,0.0019,0.0044,1.0,0.9962,1.0
64,1,24,1000,0.00109,0.0005,0.0016,0.0038,1.0,0.9962,1.0
64,1,25,1000,0.00099,0.0005,0.0015,0.0035,1.0,0.9962,1.0
64,1,26,1000,0.00091,0.0004,0.0013,0.0031,1.0,0.9962,1.0
64,1,27,1000,0.0008,0.0004,0.0012,0.0029,1.0,0.9962,1.0
64,1,28,1000,0.00071,0.0003,0.0011,0.0024,1.0,0.9962,1.0
64,1,29,1000,0.00061,0.0003,0.0009,0.002,1.0,0.9962,1.0
64,1,30,1000,0.00056,0.0003,0.0009,0.0018,1.0,0.9962,1.0
64,2,-15,1000,0.6294,0.0914,0.61484,3.27646,0.999,0.9944,0.9998
64,2,-14,1000,0.55843,0.06825,0.38617,2.8399,1.0,0.9962,1.0
64,2,-13,1000,0.25295,0.0597,0.30723,1.01891,1.0,0.9962,1.0
64,2,-12,1000,0.20503,0.03945,0.15793,0.64726,1.0,0.9962,1.0
64,2,-11,1000,0.07801,0.03275,0.10402,0.27083,1.0,0.9962,1.0
64,2,-10,1000,0.06763,0.0292,0.0966,0.24754,1.0,0.9962,1.0
64,2,-9,1000,0.05236,0.0249,0.07932,0.19685,1.0,0.9962,1.0
64,2,-8,1000,0.04592,0.02225,0.06367,0.17581,1.0,0.9962,1.0
64,2,-7,1000,0.04113,0.0202,0.06153,0.14835,1.0,0.9962,1.0
64,2,-6,1000,0.03698,0.0168,0.05193,0.12687,1.0,0.9962,1.0
64,2,-5,1000,0.03567,0.0163,0.05152,0.13424,1.0,0.9962,1.0
64,2,-4,1000,0.02956,0.0132,0.04355,0.11285,1.0,0.9962,1.0
64,2,-3,1000,0.02441,0.0121,0.0384,0.07665,1.0,0.9962,1.0
64,2,-2,1000,0.02325,0.01135,0.03401,0.08631,1.0,0.9962,1.0
64,2,-1,1000,0.01969,0.00975,0.0304,0.06521,1.0,0.9962,1.0
64,2,0,1000,0.01817,0.0083,0.02652,0.07191,1.0,0.9962,1.0
64,2,1,1000,0.01667,0.00755,0.0256,0.06061,1.0,0.9962,1.0
64,2,2,1000,0.01444,0.0072,0.02121,0.05542,1.0,0.9962,1.0
64,2,3,1000,0.01263,0.00605,0.02001,0.0465,1.0,0.9962,1.0
64,2,4,1000,0.01154,0.0055,0.0176,0.04642,1.0,0.9962,1.0
64,2,5,1000,0.0098,0.0049,0.0143,0.03741,1.0,0.9962,1.0
64,2,6,1000,0.00804,0.004,0.013,0.0265,1.0,0.9962,1.0
64,2,7,1000,0.00843,0.004,0.01182,0.02992,1.0,0.9962,1.0
64,2,8,1000,0.00721,0.0036,0.0107,0.0264,1.0,0.9962,1.0
64,2,9,1000,0.00682,0.0031,0.0106,0.02491,1.0,0.9962,1.0
64,2,10,1000,0.00542,0.0029,0.00821,0.019,1.0,0.9962,1.0
64,2,11,1000,0.00528,0.00255,0.0083,0.01681,1.0,0.9962,1.0
64,2,12,1000,0.00452,0.0022,0.0064,0.0161,1.0,0.9962,1.0
64,2,13,1000,0.00409,0.0019,0.0064,0.01401,1.0,0.9962,1.0
64,2,14,1000,0.00354,0.0017,0.0052,0.0126,1.0,0.9962,1.0
64,2,15,1000,0.00335,0.0016,0.0046,0.0124,1.0,0.9962,1.0
64,2,16,1000,0.00282,0.00135,0.0042,0.01061,1.0,0.9962,1.0
64,2,17,1000,0.00236,0.0012,0.0036,0.0087,1.0,0.9962,1.0
64,2,18,1000,0.00229,0.0011,0.0032,0.0088,1.0,0.9962,1.0
64,2,19,1000,0.00189,0.001,0.00281,0.0064,1.0,0.9962,1.0
64,2,20,1000,0.00173,0.0009,0.00251,0.0062,1.0,0.9962,1.0
64,2,21,1000,0.00168,0.0008,0.0024,0.0067,1.0,0.9962,1.0
64,2,22,1000,0.0014,0.0007,0.0021,0.0052,1.0,0.9962,1.0
64,2,23,1000,0.00122,0.0006,0.002,0.0038,1.0,0.9962,1.0
64,2,24,1000,0.00114,0.0005,0.0017,0.0042,1.0,0.9962,1.0
64,2,25,1000,0.00098,0.0005,0.0015,0.0035,1.0,0.9962,1.0
64,2,26,1000,0.00087,0.0004,0.0013,0.0031,1.0,0.9962,1.0
64,2,27,1000,0.0008,0.0004,0.0011,0.0031,1.0,0.9962,1.0
64,2,28,1000,0.00071,0.0003,0.001,0.0027,1.0,0.9962,1.0
64,2,29,1000,0.00065,0.0003,0.0009,0.0027,1.0,0.9962,1.0
64,2,30,1000,0.0006,0.0003,0.0009,0.0021,1.0,0.9962,1.0
64,3,-15,1000,0.74613,0.10085,0.72905,3.46553,0.998,0.9927,0.9995
64,3,-14,1000,0.46556,0.0814,0.47145,2.15959,1.0,0.9962,1.0
64,3,-13,1000,0.35302,0.0646,0.33182,1.61946,1.0,0.9962,1.0
64,3,-12,1000,0.22467,0.0521,0.2261,0.87386,1.0,0.9962,1.0
64,3,-11,1000,0.10523,0.0368,0.133,0.31689,0.999,0.9944,0.9998
64,3,-10,1000,0.08204,0.03385,0.10816,0.28489,1.0,0.9962,1.0
64,3,-9,1000,0.0737,0.03135,0.09453,0.21383,1.0,0.9962,1.0
64,3,-8,1000,0.05625,0.0258,0.08454,0.19643,1.0,0.9962,1.0
64,3,-7,1000,0.04934,0.0237,0.07592,0.17913,1.0,0.9962,1.0
64,3,-6,1000,0.04113,0.0192,0.06542,0.13992,1.0,0.9962,1.0
64,3,-5,1000,0.03936,0.0181,0.06071,0.14461,1.0,0.9962,1.0
64,3,-4,1000,0.03278,0.01585,0.05191,0.11153,1.0,0.9962,1.0
64,3,-3,1000,0.02929,0.0148,0.04611,0.09321,1.0,0.9962,1.0
64,3,-2,1000,0.02678,0.0131,0.0424,0.09711,1.0,0.9962,1.0
64,3,-1,1000,0.02406,0.01115,0.03863,0.08401,1.0,0.9962,1.0
64,3,0,1000,0.02021,0.0101,0.03072,0.0735,1.0,0.9962,1.0
64,3,1,1000,0.01878,0.0084,0.0294,0.06503,1.0,0.9962,1.0
64,3,2,1000,0.01646,0.0079,0.02433,0.0567,1.0,0.9962,1.0
64,3,3,1000,0.01549,0.0073,0.02443,0.05443,1.0,0.9962,1.0
64,3,4,1000,0.01372,0.0063,0.02182,0.04991,1.0,0.9962,1.0
64,3,5,1000,0.01161,0.0053,0.01751,0.04034,1.0,0.9962,1.0
64,3,6,1000,0.01028,0.0052,0.01551,0.0387,1.0,0.9962,1.0
64,3,7,1000,0.00936,0.0045,0.01331,0.03411,1.0,0.9962,1.0
64,3,8,1000,0.0086,0.004,0.0128,0.0308,1.0,0.9962,1.0
64,3,9,1000,0.0078,0.0036,0.01191,0.0283,1.0,0.9962,1.0
64,3,10,1000,0.0059,0.0031,0.0093,0.01921,1.0,0.9962,1.0
64,3,11,1000,0.00545,0.0028,0.0082,0.0179,1.0,0.9962,1.0
64,3,12,1000,0.0053,0.0024,0.00801,0.0193,1.0,0.9962,1.0
64,3,13,1000,0.00459,0.0024,0.0072,0.0156,1.0,0.9962,1.0
64,3,14,1000,0.00404,0.0019,0.0063,0.0145,1.0,0.9962,1.0
64,3,15,1000,0.00372,0.0017,0.0054,0.0144,1.0,0.9962,1.0
64,3,16,1000,0.00331,0.0015,0.00471,0.0124,1.0,0.9962,1.0
64,3,17,1000,0.00289,0.0014,0.0045,0.0105,1.0,0.9962,1.0
64,3,18,1000,0.00278,0.00125,0.0041,0.0109,1.0,0.9962,1.0
64,3,19,1000,0.00223,0.0011,0.0035,0.00751,1.0,0.9962,1.0
64,3,20,1000,0.0022,0.0011,0.0033,0.0076,1.0,0.9962,1.0
64,3,21,1000,0.00174,0.0009,0.0026,0.0062,1.0,0.9962,1.0
64,3,22,1000,0.00165,0.0008,0.0024,0.0058,1.0,0.9962,1.0
64,3,23,1000,0.00139,0.0007,0.0023,0.0046,1.0,0.9962,1.0
64,3,24,1000,0.00128,0.0006,0.0019,0.0043,1.0,0.9962,1.0
64,3,25,1000,0.00116,0.0005,0.0017,0.0042,1.0,0.9962,1.0
64,3,26,1000,0.00108,0.0005,0.0016,0.0041,1.0,0.9962,1.0
64,3,27,1000,0.0009,0.0005,0.0014,0.003,1.0,0.9962,1.0
64,3,28,1000,0.00079,0.0004,0.0012,0.0029,1.0,0.9962,1.0
64,3,29,1000,0.00068,0.0003,0.001,0.0024,1.0,0.9962,1.0
64,3,30,1000,0.00062,0.0003,0.0009,0.0023,1.0,0.9962,1.0
